movieId,rating_count
290291,3
177843,3
178019,3
182753,3
218117,3
98211,3
105408,3
113304,3
218689,3
246922,3
279582,3
285101,3
100338,3
120952,3
143468,3
150952,3
167128,3
172307,3
281076,3
177291,3
154978,3
210381,3
167940,3
200754,3
213986,3
125355,3
124641,3
126329,3
240258,3
268882,3
142030,3
189861,3
269884,3
162752,3
176335,3
183015,3
288347,3
118798,3
125131,3
137773,3
183971,3
191717,3
206967,3
224056,3
233645,3
262943,3
128628,3
133677,3
143019,3
149170,3
149182,3
207562,3
175381,3
140741,3
140745,3
193845,3
228021,3
244074,3
117903,3
164409,3
202643,3
186215,3
191877,3
107906,3
193661,3
193667,3
165415,3
168118,3
161944,3
162364,3
162392,3
172981,3
142941,3
160870,3
165133,3
165475,3
165477,3
168294,3
170215,3
170593,3
180321,3
192795,3
194865,3
199906,3
209829,3
105240,3
172847,3
181299,3
188831,3
195679,3
212030,3
221608,3
105382,3
206507,3
115883,3
116455,3
124907,3
125571,3
130156,3
131968,3
140487,3
146584,3
161316,3
162446,3
171249,3
183653,3
185205,3
193609,3
195547,3
197705,3
201484,3
201592,3
202365,3
203807,3
208199,3
210839,3
224248,3
154937,3
260079,3
200470,3
119303,3
162514,3
199167,3
202982,3
216356,3
223634,3
284803,3
129907,3
186819,3
124529,3
157381,3
249806,3
223534,3
116766,3
123951,3
276907,3
279206,3
280232,3
281038,3
81566,3
177779,3
196851,3
163819,3
268872,3
194746,3
222419,3
78045,3
126787,3
129915,3
129917,3
129923,3
129929,3
141583,3
142044,3
96757,3
174227,3
266962,3
186899,3
77778,3
167574,3
167578,3
214402,3
214404,3
223015,3
237712,3
224370,3
236361,3
229761,3
235723,3
67803,3
93757,3
33229,3
67298,3
90116,3
107150,3
110739,3
121233,3
122019,3
124061,3
124071,3
130816,3
132292,3
133517,3
135907,3
144778,3
157280,3
160468,3
161984,3
162190,3
133019,3
140563,3
141100,3
143849,3
146882,3
168400,3
278010,3
188567,3
164785,3
229163,3
107919,3
188153,3
191541,3
213938,3
238186,3
188523,3
236347,3
236353,3
185889,3
118015,3
280490,3
157665,3
224825,3
93905,3
124811,3
131708,3
131892,3
160024,3
189593,3
198125,3
213281,3
69487,3
83831,3
85450,3
110034,3
117658,3
120606,3
122193,3
122639,3
123872,3
130456,3
133624,3
139235,3
142665,3
147881,3
149248,3
151036,3
160305,3
162024,3
163272,3
164969,3
177349,3
180995,3
182545,3
184051,3
188881,3
197865,3
198083,3
198921,3
199422,3
199570,3
200832,3
204028,3
204150,3
204360,3
204490,3
204658,3
206206,3
206489,3
206815,3
209773,3
220852,3
221022,3
221120,3
223488,3
232605,3
234731,3
235287,3
236975,3
238782,3
262425,3
269552,3
270380,3
270760,3
273221,3
185483,3
148753,3
149092,3
149636,3
149700,3
149772,3
149776,3
134228,3
163436,3
116895,3
235027,3
179751,3
105865,3
213836,3
230455,3
269280,3
107732,3
145672,3
197435,3
154690,3
59327,3
63134,3
87387,3
90668,3
90825,3
226094,3
282825,3
154860,3
153380,3
161308,3
256305,3
270618,3
183585,3
128201,3
170457,3
223510,3
3234,3
173555,3
175413,3
176155,3
184789,3
189541,3
194766,3
196325,3
197593,3
197745,3
200498,3
200852,3
205010,3
205012,3
207341,3
207465,3
209463,3
232261,3
145745,3
96264,3
220930,3
222571,3
227228,3
248730,3
281184,3
228033,3
150000,3
165359,3
168980,3
99562,3
143086,3
143235,3
148060,3
149396,3
158944,3
164717,3
164719,3
164733,3
164795,3
164813,3
164861,3
165293,3
165383,3
165389,3
165393,3
165739,3
166197,3
166211,3
166223,3
168012,3
168044,3
174377,3
179555,3
179557,3
179575,3
179601,3
179641,3
221026,3
290914,3
291479,3
177617,3
181283,3
181391,3
207524,3
278174,3
278608,3
221052,3
237362,3
175961,3
71702,3
188581,3
194008,3
275831,3
149404,3
94435,3
123665,3
147320,3
155760,3
155762,3
155766,3
156406,3
156823,3
176715,3
177077,3
184857,3
191611,3
193169,3
194108,3
194488,3
207389,3
213037,3
214798,3
217815,3
220780,3
226676,3
146477,3
265116,3
183503,3
124957,3
139397,3
125091,3
137244,3
196867,3
236955,3
241932,3
128973,3
193619,3
236943,3
275825,3
77776,3
107128,3
114573,3
121324,3
147388,3
147823,3
151481,3
158041,3
158043,3
163967,3
172221,3
178147,3
181455,3
181989,3
205333,3
206381,3
206629,3
213023,3
213027,3
213121,3
231467,3
232835,3
235127,3
241380,3
244144,3
247734,3
273101,3
143059,3
166320,3
166328,3
168858,3
169496,3
212377,3
186553,3
229777,3
169012,3
188585,3
188587,3
188593,3
171303,3
256151,3
270416,3
139823,3
268940,3
121421,3
123689,3
178333,3
180495,3
208263,3
210967,3
213031,3
213089,3
215847,3
230163,3
262621,3
273399,3
278106,3
278818,3
279964,3
280010,3
281326,3
283409,3
284637,3
180475,3
121705,3
252014,3
253538,3
263945,3
270038,3
280904,3
281438,3
281566,3
286133,3
103296,3
224002,3
179311,3
179317,3
202834,3
212601,3
141992,3
146714,3
41523,3
120088,3
125357,3
126124,3
130378,3
131696,3
131882,3
133191,3
137869,3
140363,3
147754,3
148386,3
160808,3
171055,3
173497,3
175875,3
186281,3
196719,3
103910,3
116098,3
116100,3
118568,3
121101,3
122391,3
132745,3
141491,3
155314,3
155756,3
245616,3
250952,3
227582,3
258887,3
131278,3
138624,3
148140,3
157731,3
167960,3
168820,3
169700,3
171269,3
171643,3
171673,3
173031,3
173035,3
173073,3
174117,3
174285,3
175587,3
176565,3
176669,3
176727,3
177847,3
215451,3
68033,3
105330,3
106080,3
106965,3
109808,3
112383,3
113553,3
117316,3
118584,3
118736,3
119027,3
119053,3
119836,3
119850,3
120524,3
123117,3
123441,3
124428,3
124843,3
128129,3
128223,3
128393,3
128522,3
129038,3
129056,3
130412,3
131353,3
131516,3
131528,3
131602,3
131743,3
133075,3
133083,3
133525,3
133857,3
134411,3
134429,3
134451,3
134469,3
134967,3
134973,3
136275,3
136283,3
136379,3
136425,3
137638,3
137646,3
139187,3
139980,3
143777,3
143805,3
144896,3
145903,3
146778,3
148636,3
153480,3
154337,3
161992,3
164985,3
173505,3
182411,3
184411,3
185049,3
195139,3
202133,3
202197,3
210199,3
214212,3
222224,3
241986,3
265322,3
266904,3
276083,3
286553,3
260771,3
157937,3
207548,3
215397,3
5565,3
6941,3
113176,3
161262,3
164292,3
130404,3
69834,3
160584,3
176823,3
197603,3
204322,3
176379,3
205779,3
136594,3
225519,3
237352,3
196985,3
100015,3
106355,3
136644,3
136808,3
139347,3
139447,3
139485,3
143937,3
148326,3
149086,3
160102,3
162530,3
175081,3
177275,3
182389,3
189671,3
192019,3
193623,3
196909,3
230649,3
230673,3
253670,3
253712,3
283017,3
216173,3
189937,3
200524,3
271264,3
285559,3
103091,3
128964,3
192063,3
201452,3
201809,3
138072,3
218007,3
167884,3
236781,3
223051,3
147841,3
7816,3
8708,3
42661,3
51691,3
55512,3
60616,3
63688,3
65698,3
65780,3
67300,3
70181,3
70819,3
79285,3
80950,3
80984,3
83446,3
84555,3
87662,3
88173,3
88228,3
88493,3
88748,3
88894,3
89476,3
91494,3
92321,3
92471,3
92611,3
96759,3
97685,3
98344,3
98807,3
99270,3
104011,3
105366,3
106026,3
106270,3
106346,3
106351,3
110788,3
110845,3
111261,3
113955,3
114017,3
115339,3
194678,3
217529,3
224204,3
274671,3
277862,3
168678,3
277188,3
129407,3
159670,3
190041,3
253724,3
273375,3
103637,3
149913,3
161454,3
103374,3
138248,3
149490,3
139705,3
144848,3
284799,3
194212,3
194216,3
137658,3
173491,3
185915,3
192527,3
213527,3
198687,3
202761,3
132476,3
131700,3
142230,3
142314,3
175843,3
183539,3
191145,3
193918,3
194120,3
194160,3
194176,3
194178,3
194418,3
194436,3
194464,3
194750,3
194781,3
199528,3
205174,3
282665,3
194148,3
125011,3
118023,3
124899,3
161052,3
168298,3
181303,3
181729,3
184799,3
189347,3
190695,3
196187,3
196615,3
202091,3
208991,3
211193,3
235005,3
262141,3
266874,3
273039,3
287735,3
265382,3
184699,3
249460,3
250378,3
208327,3
237972,3
246886,3
279150,3
91610,3
131393,3
136790,3
141434,3
145106,3
145984,3
160541,3
163919,3
182585,3
184109,3
186611,3
186869,3
190649,3
193972,3
198603,3
206819,3
209561,3
212349,3
215427,3
218549,3
219802,3
220416,3
221666,3
221696,3
221728,3
223320,3
223832,3
226518,3
232015,3
234556,3
252588,3
254889,3
271226,3
274599,3
275369,3
276461,3
277406,3
279372,3
280808,3
285969,3
175851,3
133708,3
82491,3
139277,3
139659,3
161226,3
182771,3
282697,3
133270,3
127997,3
170841,3
164961,3
149482,3
157302,3
160233,3
164393,3
164417,3
168790,3
177267,3
187053,3
198893,3
198895,3
198897,3
198953,3
198969,3
198975,3
198981,3
198985,3
198991,3
199037,3
199045,3
204510,3
180843,3
112185,3
133339,3
137486,3
186299,3
176465,3
216077,3
150393,3
176965,3
108076,3
109919,3
110155,3
116437,3
121085,3
159839,3
174373,3
174555,3
189827,3
193249,3
194877,3
198753,3
204288,3
206347,3
219398,3
241672,3
250088,3
283211,3
287625,3
132224,3
181721,3
194893,3
200696,3
235819,3
265264,3
284757,3
216545,3
137480,3
168272,3
182911,3
208457,3
252622,3
93731,3
97855,3
157723,3
281024,3
289841,3
185197,3
260843,3
143525,3
194508,3
202147,3
214548,3
215803,3
192303,3
170333,3
179307,3
220562,3
272035,3
182457,3
188979,3
268286,3
129256,3
187569,3
189765,3
163242,3
173463,3
196681,3
146638,3
172989,3
132662,3
285857,3
161756,3
180961,3
187943,3
205060,3
213505,3
213519,3
213523,3
266374,3
175157,3
218941,3
214740,3
159710,3
159712,3
233629,3
168708,3
240302,3
252988,3
211027,3
276447,3
101156,3
123036,3
181093,3
244276,3
275093,3
160712,3
215023,3
217218,3
222619,3
287833,3
182349,3
183553,3
205188,3
196715,3
209891,3
231183,3
247738,3
265360,3
263969,3
27914,3
72910,3
106682,3
113790,3
116106,3
154176,3
197921,3
159057,3
202277,3
277808,3
179281,3
167828,3
222565,3
158001,3
256899,3
181061,3
198229,3
161350,3
203491,3
169844,3
230289,3
254372,3
134985,3
135037,3
139940,3
143827,3
143829,3
158964,3
162914,3
163430,3
163440,3
166271,3
56548,3
92787,3
292117,3
121612,3
213958,3
121304,3
121306,3
220104,3
194070,3
228411,3
232885,3
279914,3
198811,3
209133,3
206196,3
136142,3
204608,3
208845,3
102893,3
164198,3
191473,3
220046,3
149784,3
143103,3
149454,3
214910,3
167782,3
199730,3
199732,3
199796,3
199806,3
199808,3
199836,3
199838,3
199858,3
199860,3
199868,3
129447,3
148093,3
206147,3
240394,3
277962,3
181203,3
185985,3
197507,3
217160,3
205589,3
132416,3
211416,3
244364,3
124627,3
180891,3
259335,3
287705,3
192901,3
263043,3
112206,3
119866,3
123862,3
133820,3
134328,3
144003,3
146208,3
148614,3
153466,3
161476,3
165073,3
165871,3
167074,3
168894,3
169162,3
176001,3
176041,3
177103,3
179715,3
187673,3
192735,3
193471,3
193703,3
194032,3
196803,3
200280,3
203178,3
204508,3
204720,3
208893,3
212174,3
214306,3
215017,3
216197,3
218337,3
223179,3
226146,3
201801,3
123598,3
56477,3
110948,3
135151,3
153808,3
153812,3
158980,3
83789,3
166984,3
189799,3
216398,3
220208,3
261545,3
230701,3
70609,3
87771,3
96689,3
218131,3
224242,3
230041,3
255269,3
191269,3
116835,3
151689,3
153598,3
180767,3
277114,3
160508,3
129530,3
282043,3
203326,3
209577,3
196819,3
219565,3
149114,3
119768,3
125253,3
126407,3
131305,3
156740,3
175333,3
153066,3
281572,3
159189,3
133393,3
159676,3
167548,3
170431,3
201600,3
203803,3
65729,3
133701,3
145212,3
255835,3
192987,3
194885,3
139010,3
154680,3
178685,3
195577,3
197407,3
209153,3
209439,3
213573,3
247568,3
200596,3
251480,3
261207,3
267130,3
158242,3
161082,3
161642,3
143659,3
207231,3
123921,3
131182,3
147192,3
147214,3
147248,3
147296,3
152212,3
154134,3
163042,3
163498,3
177609,3
186825,3
190515,3
191181,3
195381,3
196435,3
199061,3
203984,3
208889,3
209107,3
231455,3
181125,3
135364,3
220996,3
241042,3
128806,3
132602,3
146291,3
198483,3
162942,3
187041,3
241376,3
272603,3
290507,3
232273,3
119569,3
131644,3
161330,3
84372,3
171739,3
89772,3
123371,3
130152,3
131648,3
157411,3
173365,3
188401,3
197317,3
213680,3
217957,3
218533,3
219790,3
222847,3
228747,3
240218,3
240220,3
240444,3
247602,3
262653,3
269684,3
276329,3
276861,3
277178,3
282773,3
140411,3
146726,3
151571,3
172479,3
174453,3
177781,3
193651,3
231969,3
199980,3
204528,3
228799,3
235565,3
90690,3
93672,3
98063,3
107754,3
215969,3
197017,3
198475,3
124328,3
169650,3
187805,3
123569,3
282087,3
128413,3
219464,3
174847,3
174943,3
190529,3
276647,3
152075,3
198205,3
212997,3
88071,3
164677,3
189693,3
205513,3
272217,3
257583,3
147454,3
170511,3
184783,3
185675,3
185859,3
186443,3
193505,3
196003,3
197007,3
198171,3
201376,3
201384,3
201386,3
201388,3
201390,3
201400,3
201410,3
201412,3
201416,3
202992,3
220904,3
239450,3
98027,3
202603,3
165787,3
134728,3
165695,3
198117,3
117452,3
118006,3
119438,3
121368,3
122135,3
122685,3
124382,3
124817,3
125299,3
126765,3
131630,3
131664,3
131761,3
131986,3
132288,3
132852,3
134395,3
135077,3
135103,3
136291,3
140004,3
141032,3
141383,3
143089,3
143096,3
145398,3
145564,3
146976,3
153150,3
153210,3
153436,3
154520,3
155699,3
166072,3
166243,3
168364,3
173561,3
173589,3
175955,3
176473,3
177777,3
178097,3
179073,3
181965,3
186457,3
104743,3
109929,3
187871,3
227386,3
192517,3
113904,3
158084,3
263223,3
263361,3
269938,3
216995,3
258101,3
269236,3
152737,3
224585,3
233267,3
267172,3
237215,3
171105,3
184875,3
192895,3
204346,3
227841,3
224354,3
124390,3
132870,3
248208,3
187557,3
148087,3
152565,3
174409,3
182425,3
184149,3
159097,3
161036,3
161040,3
177129,3
177135,3
179773,3
241946,3
267350,3
273397,3
215579,3
93070,3
146998,3
165473,3
174073,3
196883,3
198755,3
199342,3
205433,3
206859,3
208815,3
210205,3
210747,3
211636,3
213107,3
213151,3
213606,3
213608,3
215661,3
222879,3
233205,3
235097,3
235801,3
259517,3
267844,3
274257,3
234895,3
233643,3
74448,3
210263,3
178329,3
206365,3
143697,3
171845,3
203563,3
137994,3
184005,3
191147,3
198727,3
112056,3
148301,3
162512,3
197111,3
202165,3
209759,3
212453,3
276445,3
212076,3
160938,3
205921,3
146277,3
100198,3
102908,3
126385,3
163975,3
130298,3
229663,3
273525,3
153568,3
209179,3
212431,3
217785,3
237193,3
276513,3
276643,3
131954,3
165375,3
204042,3
221652,3
233293,3
181321,3
196593,3
157009,3
275507,3
177403,3
253108,3
262669,3
280818,3
289255,3
138098,3
208907,3
153302,3
208100,3
208102,3
213864,3
257015,3
212323,3
220548,3
215153,3
257005,3
163296,3
163304,3
143452,3
64754,3
92872,3
120414,3
125041,3
217807,3
207373,3
154900,3
156913,3
156917,3
159678,3
178351,3
198041,3
163152,3
166297,3
172853,3
180165,3
199562,3
173475,3
201841,3
165687,3
170909,3
174643,3
205273,3
100103,3
100259,3
137733,3
182685,3
212098,3
130163,3
197291,3
141044,3
187141,3
202215,3
204470,3
254132,3
268896,3
288931,3
165945,3
90279,3
127038,3
146354,3
147678,3
151189,3
152003,3
153036,3
153054,3
153058,3
153060,3
153068,3
153088,3
153114,3
153140,3
153162,3
153172,3
153224,3
153234,3
153244,3
153248,3
153252,3
153264,3
153282,3
153290,3
153298,3
153332,3
153338,3
153354,3
153370,3
153416,3
153456,3
153460,3
153624,3
153636,3
153654,3
153702,3
153857,3
153867,3
153969,3
154204,3
154216,3
154258,3
154418,3
154422,3
154424,3
154518,3
154536,3
154582,3
154632,3
154648,3
154660,3
154664,3
154788,3
154822,3
154830,3
154836,3
154852,3
154874,3
154894,3
154896,3
156067,3
158064,3
158074,3
158078,3
192079,3
177553,3
178415,3
242266,3
204106,3
213381,3
171871,3
122754,3
286815,3
171855,3
174235,3
178403,3
186627,3
197401,3
210687,3
181319,3
181359,3
181381,3
181393,3
181399,3
181401,3
88205,3
112249,3
133877,3
141410,3
173193,3
178115,3
193924,3
274819,3
209379,3
211207,3
253196,3
266654,3
138976,3
145156,3
148814,3
165035,3
216069,3
185065,3
285607,3
131794,3
195695,3
118796,3
145038,3
145376,3
162248,3
183823,3
215771,3
220020,3
240768,3
223976,3
191767,3
264514,3
278664,3
281146,3
197285,3
224398,3
260393,3
97457,3
229723,3
234893,3
116347,3
121823,3
140641,3
245798,3
245004,3
291521,3
122992,3
126761,3
159323,3
159538,3
162194,3
217039,3
174261,3
162430,3
169542,3
170695,3
202135,3
204634,3
222789,3
219603,3
203621,3
206097,3
204310,3
165755,3
227829,3
267112,3
270728,3
87769,3
280566,3
170239,3
170833,3
120212,3
129389,3
148763,3
161938,3
175951,3
223700,3
226432,3
199988,3
172087,3
193117,3
166060,3
174525,3
54326,3
198989,3
237246,3
79424,3
267500,3
146978,3
240248,3
6929,3
133299,3
133311,3
133835,3
134581,3
135292,3
135703,3
147104,3
117304,3
165523,3
150318,3
282457,3
194720,3
200484,3
200662,3
219480,3
231441,3
247384,3
35008,3
92479,3
108799,3
120224,3
122197,3
123983,3
125503,3
171199,3
178373,3
112774,3
132272,3
151365,3
167926,3
184307,3
194718,3
239168,3
247048,3
115233,3
177447,3
202559,3
284709,3
223992,3
182999,3
183003,3
184237,3
180201,3
125449,3
131409,3
199153,3
252650,3
266064,3
282877,3
94341,3
124573,3
125609,3
139827,3
160321,3
178567,3
144176,3
91914,3
162352,3
84836,3
132808,3
133909,3
133911,3
145980,3
155247,3
158514,3
196451,3
198373,3
198375,3
198387,3
198407,3
204164,3
223312,3
229263,3
240934,3
271615,3
272475,3
194907,3
200152,3
200172,3
225503,3
225523,3
225527,3
225555,3
225567,3
225577,3
242828,3
183535,3
240818,3
145404,3
150580,3
150939,3
166336,3
196971,3
208985,3
272255,3
182667,3
240418,3
241446,3
266910,3
276895,3
93628,3
199488,3
280108,3
229497,3
288493,3
158334,3
187747,3
136780,3
145420,3
156976,3
195191,3
145092,3
149586,3
118536,3
136289,3
139990,3
140090,3
188487,3
195331,3
195333,3
208725,3
236997,3
251090,3
251604,3
253762,3
263039,3
263215,3
211139,3
209291,3
116863,3
123975,3
157322,3
164661,3
169360,3
176279,3
203631,3
204396,3
209119,3
216709,3
222109,3
229819,3
266128,3
189941,3
218237,3
261345,3
221626,3
142168,3
160780,3
208933,3
140858,3
142458,3
164943,3
170437,3
180327,3
197489,3
197731,3
214802,3
243244,3
259579,3
270596,3
187571,3
163669,3
180545,3
240298,3
179671,3
234414,3
173527,3
173563,3
173603,3
173617,3
173631,3
173683,3
189633,3
283571,3
104464,3
91624,3
116295,3
122701,3
132302,3
147925,3
151347,3
166476,3
171051,3
185069,3
186223,3
188705,3
193829,3
196079,3
204096,3
209947,3
211502,3
212315,3
212317,3
212931,3
214208,3
224072,3
225727,3
233713,3
265656,3
196269,3
154284,3
159319,3
182767,3
200836,3
149434,3
210045,3
118133,3
145122,3
195241,3
195933,3
229441,3
166988,3
198515,3
208124,3
213920,3
282407,3
288755,3
121857,3
126052,3
134220,3
143543,3
157102,3
176401,3
187573,3
190631,3
193874,3
194963,3
195557,3
199612,3
200622,3
206909,3
206921,3
207802,3
207804,3
207810,3
214792,3
225605,3
275699,3
281322,3
105595,3
107690,3
113141,3
134835,3
143478,3
169662,3
189967,3
193791,3
195673,3
211890,3
237682,3
250372,3
261085,3
145224,3
164679,3
269742,3
124346,3
137478,3
179653,3
196291,3
124871,3
158302,3
132444,3
132516,3
212108,3
173277,3
189473,3
198613,3
180159,3
199169,3
187147,3
158022,3
159389,3
278790,3
188835,3
32994,3
278752,3
229507,3
282779,3
165899,3
167340,3
101986,3
187887,3
187909,3
199642,3
215925,3
216223,3
232761,3
233361,3
241612,3
282641,3
288025,3
154986,3
167436,3
168450,3
186487,3
198595,3
210069,3
257329,3
166342,3
194332,3
199129,3
261851,3
244682,3
260251,3
267396,3
214576,3
163675,3
197363,3
125141,3
143082,3
147356,3
58269,3
115834,3
268480,3
219543,3
212927,3
141771,3
192039,3
196135,3
197259,3
197275,3
197289,3
202675,3
224885,3
172605,3
164306,3
91683,3
167932,3
177697,3
179241,3
215545,3
218739,3
245288,3
281032,3
99893,3
196729,3
137074,3
140371,3
144450,3
151873,3
167062,3
170103,3
176679,3
194813,3
204746,3
208335,3
208611,3
222653,3
228785,3
236225,3
239472,3
280560,3
282759,3
286415,3
184443,3
188951,3
189817,3
200856,3
201358,3
201779,3
211688,3
164536,3
177701,3
81064,3
87053,3
91213,3
172907,3
182805,3
130852,3
212769,3
236973,3
226532,3
118848,3
150210,3
167008,3
181263,3
210941,3
215073,3
219218,3
220368,3
253758,3
260331,3
261107,3
82026,3
90777,3
95494,3
97227,3
102997,3
105542,3
108775,3
109771,3
111562,3
115981,3
122427,3
124781,3
124797,3
125367,3
128840,3
129352,3
129441,3
132534,3
133994,3
136782,3
136914,3
137128,3
137138,3
137180,3
137226,3
137250,3
137254,3
137507,3
139281,3
139369,3
139555,3
139569,3
141438,3
142881,3
143049,3
146417,3
147450,3
148986,3
149910,3
150718,3
151505,3
151523,3
154969,3
158681,3
160008,3
160104,3
162174,3
162226,3
162260,3
162300,3
162768,3
162796,3
163130,3
164278,3
166659,3
168816,3
168874,3
169736,3
169896,3
170040,3
170857,3
171523,3
171723,3
172095,3
172225,3
172269,3
174851,3
175111,3
175339,3
175865,3
175965,3
176023,3
176409,3
176587,3
177323,3
177873,3
178045,3
178047,3
178467,3
178983,3
179649,3
179871,3
180255,3
180557,3
181527,3
181743,3
182327,3
182417,3
182657,3
183079,3
183365,3
183475,3
183789,3
183905,3
184463,3
184535,3
184563,3
185061,3
185161,3
185593,3
185813,3
186413,3
186427,3
186577,3
186601,3
186621,3
187065,3
187101,3
187113,3
187581,3
190565,3
191091,3
191721,3
191727,3
191865,3
192005,3
192623,3
194779,3
194995,3
195013,3
195021,3
195785,3
195825,3
195941,3
196899,3
198615,3
199354,3
199424,3
199546,3
200320,3
201138,3
201156,3
201158,3
201254,3
202111,3
182443,3
227991,3
140125,3
176193,3
113466,3
224156,3
232805,3
240488,3
266092,3
269624,3
271317,3
201753,3
201923,3
205773,3
115935,3
211037,3
79010,3
86399,3
177957,3
81117,3
233485,3
276841,3
234853,3
251368,3
249826,3
155709,3
155713,3
187881,3
143297,3
146890,3
154982,3
160054,3
186519,3
243712,3
170471,3
162198,3
176139,3
188061,3
188363,3
162642,3
170747,3
176855,3
217091,3
87173,3
112493,3
119135,3
190207,3
118520,3
121059,3
139177,3
143729,3
203358,3
205623,3
286287,3
227220,3
109682,3
116698,3
117586,3
125171,3
138852,3
165253,3
130089,3
229501,3
247114,3
198807,3
112948,3
200344,3
234693,3
132668,3
198443,3
159753,3
201508,3
268548,3
280314,3
117698,3
172367,3
194028,3
200462,3
216061,3
269432,3
162212,3
199930,3
248120,3
123683,3
129512,3
105379,3
136668,3
165667,3
166512,3
181575,3
181735,3
182575,3
199978,3
205969,3
207998,3
258631,3
208084,3
244796,3
284749,3
259893,3
102158,3
119149,3
166709,3
181197,3
181987,3
201330,3
264325,3
137787,3
282577,3
132900,3
177139,3
155633,3
164497,3
214656,3
188609,3
197631,3
155641,3
167202,3
177511,3
193515,3
197683,3
208066,3
216253,3
217881,3
33092,3
138156,3
150144,3
163543,3
187371,3
187373,3
187437,3
187439,3
192563,3
201560,3
201562,3
201564,3
201568,3
201570,3
201572,3
201578,3
201580,3
201582,3
201584,3
201674,3
210011,3
212178,3
212345,3
213509,3
217170,3
225015,3
225537,3
225541,3
231091,3
231177,3
262667,3
264692,3
265788,3
268344,3
275673,3
281310,3
78658,3
273431,3
157310,3
184919,3
78145,3
117374,3
141898,3
162746,3
194022,3
196465,3
162218,3
182791,3
271743,3
204142,3
142689,3
287973,3
187927,3
111752,3
158737,3
161670,3
89806,3
123449,3
210299,3
91924,3
151054,3
130324,3
132804,3
188845,3
232201,3
252106,3
247774,3
79339,3
116173,3
116211,3
116405,3
124450,3
126239,3
126296,3
122256,3
143434,3
107752,3
164629,3
172363,3
172779,3
190269,3
197421,3
212543,3
213732,3
213760,3
213784,3
213902,3
214140,3
215269,3
215717,3
221182,3
240856,3
192611,3
192613,3
157845,3
122339,3
135949,3
135987,3
136008,3
171107,3
183549,3
214200,3
255221,3
273123,3
220030,3
155380,3
121073,3
123373,3
107183,3
186385,3
119212,3
197717,3
129828,3
126174,3
129264,3
125271,3
103631,3
171449,3
183089,3
150142,3
214424,3
290563,3
290567,3
285647,3
197221,3
227016,3
191499,3
242378,3
258013,3
258049,3
258053,3
258073,3
258099,3
261181,3
140647,3
265836,3
222657,3
232507,3
169930,3
262103,3
223494,3
175963,3
203445,3
200334,3
279038,3
128308,3
263847,3
279444,3
279904,3
281420,3
290665,3
198209,3
102860,3
168474,3
206891,3
207463,3
180635,3
116756,3
117662,3
120492,3
128750,3
158986,3
178109,3
198459,3
168440,3
168448,3
193385,3
193527,3
286743,3
167358,3
116925,3
117736,3
142763,3
147120,3
162038,3
226256,3
278258,3
168762,3
175625,3
188137,3
203629,3
260081,3
243664,3
121985,3
83972,3
142959,3
211446,3
226632,3
178823,3
175181,3
176765,3
204652,3
132064,3
138666,3
169438,3
169446,3
169452,3
192955,3
66057,3
192757,3
214552,3
218125,3
289025,3
283935,3
280058,3
3582,3
217366,3
245676,3
107404,3
156048,3
174577,3
178655,3
196917,3
200494,3
217294,3
224729,3
243742,3
248864,3
213708,3
184247,3
213694,3
245610,3
169386,3
227967,3
228177,3
283681,3
174201,3
174817,3
182161,3
198335,3
198337,3
198425,3
198427,3
198429,3
198431,3
198435,3
213045,3
107155,3
123751,3
125153,3
155790,3
161538,3
162558,3
164997,3
183923,3
124420,3
143295,3
196443,3
183169,3
216749,3
158679,3
193755,3
192817,3
211582,3
200026,3
175395,3
183019,3
167088,3
87843,3
127162,3
176893,3
192371,3
197173,3
211191,3
217859,3
226924,3
243384,3
116791,3
180611,3
222567,3
243892,3
258665,3
199209,3
277284,3
113284,3
156381,3
166399,3
190465,3
196767,3
198467,3
215519,3
244130,3
152276,3
201420,3
253392,3
154270,3
151783,3
182681,3
135923,3
171395,3
171399,3
171417,3
221730,3
91713,3
85323,3
120276,3
132612,3
241806,3
275683,3
284161,3
254188,3
264107,3
271311,3
271665,3
289993,3
213545,3
218915,3
245052,3
252648,3
257033,3
122745,3
146820,3
157451,3
160090,3
162282,3
166703,3
172861,3
177679,3
179477,3
188747,3
110293,3
177017,3
177019,3
182091,3
192717,3
228625,3
231417,3
254708,3
269558,3
271116,3
254056,3
127877,3
143666,3
163929,3
170449,3
170843,3
179145,3
184893,3
187007,3
187011,3
187015,3
188457,3
192865,3
194498,3
194504,3
198057,3
198311,3
204574,3
259801,3
94310,3
174949,3
190169,3
198449,3
198453,3
198461,3
180075,3
193291,3
167724,3
161135,3
221148,3
243874,3
223622,3
261977,3
187155,3
197023,3
202731,3
243298,3
275753,3
85203,3
168068,3
159777,3
172129,3
172353,3
209045,3
235151,3
140243,3
232495,3
263459,3
280844,3
179829,3
171709,3
99798,3
252846,3
184295,3
289029,3
290117,3
279690,3
281168,3
125281,3
185557,3
133863,3
131116,3
140501,3
173725,3
159922,3
154015,3
184035,3
71158,3
80154,3
128041,3
227955,3
252010,3
253376,3
265708,3
267676,3
274301,3
280492,3
287033,3
288977,3
169778,3
162196,3
222451,3
222453,3
241870,3
275827,3
218711,3
139050,3
166155,3
246726,3
140241,3
182527,3
182781,3
194957,3
186767,3
186775,3
178869,3
201634,3
261113,3
152723,3
160832,3
174969,3
280682,3
218691,3
203266,3
158874,3
184729,3
211780,3
169234,3
